inputId Score
13927 3637.5875
13929 4356.5137
13933 1948.9054
13935 4078.8986
13937 4194.0185
13938 3846.3916
13939 4128.3604
13940 4387.5700
13942 3415.7368
13944 4164.6862
13950 4269.0601
13957 4330.2757
13958 4100.4800
13959 4387.8637
13961 4361.0275
13963 4263.0084
13965 3742.7701
13968 4120.3652
13969 4295.5116
13972 4332.3789
13973 4291.5168
13975 4234.0803
13976 4260.1520
13981 145.6255
13983 4333.0799
13988 4298.2694
13991 4296.6791
13994 4356.2200
13995 214.6672
13997 4387.5700
14004 217.7466
14006 4295.0835
14012 224.2356
14021 4291.5168
14026 4332.6796
14027 4332.6538
14028 4358.6239
14029 4295.8447
14031 4228.3255
14032 4331.2933
14039 4291.5168
14040 4265.6781
14045 141.4990
14051 4297.8804
14053 4292.1600
14055 4387.5700
14057 4330.5173
14058 4333.4892
14060 4332.3859
14062 4226.3476
14072 4358.6169
14073 4354.8293
14075 4355.5330
14076 4057.3843
14084 3216.4758
14086 4295.9860
14088 4305.0553
14089 4261.2264
14093 4356.5137
14094 1731.5127
14096 4231.8624
14098 3363.0277
14102 4263.0526
14113 4263.7427
14119 3579.3143
14120 4330.7695
14128 3547.4364
14131 4364.1699
14136 4329.9750
14139 3186.9328
14140 4354.0315
14144 4298.2842
14146 4332.3859
14148 4296.8771
14149 3521.7197
14151 4329.2139
14152 4324.6869
14153 4294.6886
14154 4302.6514
14156 288.1077
14157 4269.1386
14160 774.8178
14161 4301.3615
14163 4388.6851
14164 4290.2287
14165 4296.8201
14173 4067.5036
14177 4293.5270
14179 4322.7995
14181 4108.1865
14186 200.9887
14187 4320.8828
14190 4358.6169
14197 4293.6915
14200 4356.2130
14205 4326.8745
14207 4358.6239
14208 4258.8669
14212 4387.5630
14215 4290.3273
14218 4295.0835
14225 4258.4156
14232 4332.3859
14240 4295.5116
14244 4293.7518
14245 4292.7923
14248 4292.6367
14250 4358.9176
14253 4303.1522
14263 4332.3789
14266 4299.7233
14268 3423.6623
14271 4322.4656
14280 3816.0799
14281 4294.0321
14282 140.2021
14288 4293.6915
14290 1579.8817
14293 4328.9132
14294 4293.2264
14306 316.3258
14307 4295.8585
14308 163.7856
14309 4130.8010
14318 238.7089
14323 3750.8696
14324 4387.5630
14328 140.4294
14329 4293.7518
14331 4159.5062
14332 4292.0896
14333 4294.5390
14335 4290.0112
14338 412.8861
14340 150.9217
14343 4296.8201
14344 3517.2742
14349 4141.8693
14352 4262.6868
14362 4293.7518
14363 133.7723
14369 4294.4162
14371 4387.8637
14372 3856.3293
14377 4358.6169
14384 4387.5630
14386 137.8495
14388 4298.8565
14394 4298.0402
14396 4358.6239
14397 3708.9791
14398 4301.4579
14406 4333.5011
14409 4228.4776
14410 4329.9820
14414 4359.0224
14415 4290.1675
14418 4358.9176
14421 4359.0294
14422 4332.3789
14423 3718.6654
14424 4322.2321
14425 4260.0268
14427 4301.4461
14429 3918.5412
14438 4223.9083
14440 3885.8617
14443 4295.8655
14445 4330.0296
14446 4328.9087
14449 4331.2933
14451 364.5307
14455 4360.8377
14457 4358.6169
14463 4134.4724
14465 3310.4443
14467 4387.5630
14471 252.1259
14475 3692.4755
14487 1700.9623
14488 4387.5700
14491 4260.8180
14492 4301.2959
14494 4028.9045
14497 4103.3552
14498 3854.7562
14500 4387.5630
14502 4296.8201
14507 4358.6169
14509 1554.3717
14513 4332.3859
14516 450.7334
14520 4293.2925
14524 3854.7550
14526 4261.7864
14529 4332.3859
14531 4356.2200
14532 4387.8637
14533 4325.0234
14534 4234.8676
14535 3705.7890
14541 4304.6360
14542 4387.5700
14551 4256.7717
14552 158.5347
14554 4356.5137
14555 4358.9176
14558 4332.3859
14561 4032.7414
14563 170.9588
14568 1809.4549
14572 4288.4967
14573 4291.4495
14574 4358.9176
14578 1257.7193
14580 4356.5137
14581 4328.9132
14584 4387.5630
14586 4154.2504
14587 4362.4471
14589 193.2546
14590 4356.5137
14595 4298.2694
14598 4356.5137
14599 4262.6581
14601 4223.5759
14605 1296.0048
14609 4325.1018
14612 164.9014
14615 4358.6239
14617 149.8990
14618 4358.9176
14620 131.6927
14622 3889.6490
14624 4296.5732
14628 4358.6169
14630 4387.5700
14636 4357.3800
14641 4330.2757
14642 4358.9176
14648 4299.8937
14649 4269.9074
14651 4356.8694
14660 4326.4778
14665 4260.8899
14666 188.3403
14667 4387.5630
14676 4332.3859
14677 4363.3754
14678 4359.7391
14679 4295.0597
14681 4293.7518
14683 3610.4991
14684 2819.5693
14685 4298.8850
14689 4332.3789
14693 3874.0552
14697 4356.2200
14698 247.4419
14699 4297.9423
14700 4296.9928
14701 2928.2262
14703 4103.3544
14707 4032.1098
14710 4204.6384
14711 4330.0763
14713 856.7251
14715 4331.2933
14722 4328.3298
14723 4296.2358
14727 2006.2688
14730 4356.2200
14731 4354.0245
14733 4358.6169
14735 1038.4177
14743 4358.9176
14745 4290.9890
14751 239.0699
14752 4322.5510
14754 4358.9176
14759 4358.6239
14762 4301.0051
14768 4358.6239
14771 4332.3859
14780 4300.8282
14781 3999.5563
14783 4293.4116
14786 4361.8673
14787 4368.4874
14788 4231.2977
14789 4339.2536
14792 4292.6297
14794 4300.6245
14798 4293.7518
14799 4332.3859
14803 4387.5630
14807 4358.6239
14809 4332.3789
14810 4044.5915
14811 4387.5700
14812 300.4848
14815 4260.7881
14819 4354.0245
14822 4296.8771
14828 148.8839
14830 356.7301
14831 4291.7502
14835 4329.9750
14836 3041.1534
14844 4302.1931
14846 4289.1461
14847 3084.5682
14848 4361.3320
14850 3951.8862
14856 4170.7119
14860 4299.7233
14861 4298.0402
14866 4298.3899
14868 4358.6169
14869 4294.6181
14873 1578.1972
14877 4361.3250
14878 252.9043
14882 4330.0763
14884 3169.9907
14888 4292.2277
14892 4108.7480
14900 133.9596
14906 813.2856
14907 4326.5738
14914 4330.0037
14915 1776.8764
14917 4294.3965
14919 4326.6198
14920 214.8305
14922 4294.2946
14923 3356.9037
14925 4331.2933
14926 4332.3789
14933 4356.2200
14934 4302.0918
14943 4387.5630
14945 4297.8804
14954 4299.2740
14955 4293.4116
14959 3969.0996
14962 4302.3507
14963 4056.2549
14965 2212.5508
14969 4331.8916
14970 4264.1907
14971 4387.5630
14973 2912.2661
14978 168.6850
14980 4222.5048
14983 592.2799
14984 4329.9820
14985 4035.8809
14987 133.8768
14988 4387.5630
14990 4357.1949
15002 4325.4909
15003 4387.5700
15007 4289.9350
15008 4225.0478
15012 3440.7290
15014 203.9629
15015 190.1477
15016 3800.3815
15018 4302.8930
15019 4325.5047
15020 4387.8637
15021 4295.8800
15024 3170.7360
15025 4295.7004
15026 4358.9176
15032 4292.2010
15036 4225.0334
15037 4233.7545
15043 4298.2206
15044 4328.3726
15048 4330.4400
15054 4358.9176
15055 777.8519
15057 4261.7868
15061 2496.2528
15064 4292.1626
15067 4291.0347
15070 4070.4931
15071 4325.0049
15073 517.9292
15074 4291.2231
15076 4361.3250
15081 4260.8339
15083 2509.7393
15085 4156.9289
15088 4330.6314
15090 4328.0872
15093 4166.5736
15094 208.9769
15099 4298.2842
15102 4358.9176
15109 4301.4579
15111 144.9545
15113 4295.0459
15116 4299.2740
15121 4262.4308
15125 4294.0391
15132 4293.1722
15135 139.0430
15137 4228.4776
15142 4387.5630
15143 4353.8651
15147 3954.6860
15148 3334.4531
15149 189.7844
15154 1759.9388
15155 4359.0224
15164 4323.3162
15167 4327.7935
15171 4164.6862
15174 4292.8712
15176 896.1672
15181 4328.3428
15182 4197.2729
15183 4325.1018
15186 4298.2694
15187 4332.3789
15189 161.8143
15192 4301.6983
15198 4358.6239
15199 137.4758
15203 4323.9796
15204 4291.5168
15207 4301.0419
15208 4358.9176
15214 4290.3270
15215 4128.8283
15217 4293.9211
15221 4291.3386
15222 4358.6169
15224 4168.5001
15225 4327.4425
15228 4358.9176
15230 830.8743
15231 4294.4232
15235 3914.0011
15236 4387.5700
15237 4326.6061
15244 4225.8193
15247 4329.1632
15251 4295.8085
15257 2975.6168
15262 4293.9250
15264 4161.6123
15266 4256.5720
15267 4327.7865
15270 4158.5250
15277 1198.1006
15278 3386.9916
15280 4357.3351
15281 4259.6548
15282 4305.0553
15285 4329.9750
15290 4358.7384
15291 4359.7155
15292 4269.6555
15293 3913.2956
15294 4228.4776
15300 4358.6169
15301 4296.8201
15303 4206.3763
15305 4257.5836
15306 4291.3386
15310 4302.6514
15311 4289.6339
15317 4328.5887
15324 4292.6297
15325 4158.9788
15326 4191.4275
15336 3801.1744
15338 1779.8130
15339 4263.1613
15340 4296.8201
15344 3999.5563
15346 216.4123
15351 4362.4471
15353 3004.3527
15355 3755.2572
15359 3944.3823
15360 4224.7931
15361 4358.6169
15362 4263.8389
15376 4233.9027
15377 4257.2257
15386 4358.9176
15389 3772.3665
15390 4295.8800
15396 3679.0293
15401 4300.1622
15402 4299.6650
15405 4332.3859
15407 4330.2757
15408 4225.6488
15414 165.0880
15415 4261.0713
15417 4356.2200
15419 4358.9176
15420 3779.6743
15421 4303.2821
15422 4356.5137
15424 4324.1199
15429 4268.6976
15435 4297.3207
15438 1533.1320
15439 4258.9443
15442 4327.3359
15443 4358.6239
15445 4387.5700
15447 4358.6239
15450 4288.8617
15451 4358.9176
15454 3624.8697
15455 4356.5137
15458 4303.2821
15461 133.8318
15463 4327.6314
15466 4358.1599
15468 4353.8721
15472 4293.6915
15474 3735.0401
15475 4297.4636
15479 4083.6623
15481 4199.9202
15482 2658.6998
15483 3251.3202
15486 4353.8721
15492 200.2240
15494 4191.9158
15495 4329.9750
15500 4273.5512
15503 4295.0528
15505 4266.7604
15508 4354.0315
15509 1683.0959
15512 4387.5700
15513 4293.3909
15516 4300.7483
15517 4237.9662
15518 156.8313
15519 4138.1741
15520 773.6056
15523 4261.0049
15526 4256.7827
15542 4233.9027
15545 4273.4177
15550 4297.3157
15554 4233.1865
15557 4292.0006
15565 4354.0245
15568 4292.0344
15574 4325.5047
15577 4300.8282
15590 3812.8625
15591 4324.1269
15593 4387.5700
15594 3260.6353
15600 150.5150
15602 4356.2200
15603 4193.6429
15614 976.6713
15616 4300.7045
15618 4387.5700
15621 4302.1189
15626 4329.9750
15627 225.1643
15631 4294.6257
15632 4066.2838
15642 4243.3359
15643 4332.3859
15649 4358.9176
15650 4356.2130
15651 4301.1703
15654 4358.6239
15658 4327.7935
15662 134.3785
15672 4356.5137
15678 4387.5700
15679 176.3161
15694 4327.6724
15699 4294.4162
15702 4387.5700
15705 4325.8767
15706 1753.5240
15710 4297.1059
15711 728.9716
15715 4356.2200
15716 4387.5700
15724 4293.3909
15733 226.0370
15735 4261.7155
15737 2087.0677
15739 4361.3320
15741 1333.4275
15743 4295.9856
15744 259.7275
15746 4329.9820
15753 4332.3789
15754 1338.5721
15757 4301.4461
15759 4332.3789
15760 4293.6915
15763 2339.5301
15765 4259.3701
15770 3874.1693
15771 4291.5168
15774 3927.1005
15775 3502.8294
15782 4326.1413
15789 4356.2130
15790 4330.1808
15793 4364.1699
15794 4298.0002
15798 4256.8264
15805 4387.8637
15810 4135.6622
15812 4304.2020
15819 4261.0713
15822 4329.9820
15828 4291.1484
15838 4086.3433
15839 4328.9202
15840 1289.3372
15841 4200.9747
15846 4358.9176
15847 4330.2757
15848 4329.9820
15851 4356.5137
15855 164.0286
15856 4299.8490
15860 4050.3536
15865 4356.2130
15868 4358.9176
15871 4358.6169
15872 4387.5700
15874 3737.9116
15879 4051.8461
15880 4173.9787
15887 2840.0747
15894 4309.6145
15895 4261.4706
15896 4358.6169
15897 3298.9346
15902 3966.9303
15904 4292.0992
15908 1666.6500
15909 4359.7391
15913 4133.4762
15920 4260.8180
15925 4356.2130
15926 4358.6169
15927 4332.6796
15931 3356.4173
15933 4299.3967
15935 4171.9396
15945 3678.5756
15946 556.6127
15949 4295.6849
15951 134.8203
15957 4361.3250
15961 4387.5700
15962 4332.3789
15964 4358.6239
15968 376.1428
15970 4199.7989
15971 4295.3277
15982 3006.4913
15989 4297.1129
15991 4165.1662
15994 2167.2151
15996 4330.2757
16001 4359.6926
16003 4260.1593
16010 4291.2010
16015 199.9486
16020 4355.1467
16022 572.1227
16024 4224.6258
16027 132.3856
16032 4261.7864
16035 4333.5011
16038 4321.5630
16039 4354.3252
16041 4302.7397
16043 4259.1131
16046 4196.1244
16051 4292.5620
16052 4226.7553
16053 3232.6565
16058 4330.2757
16059 4387.5700
16061 4296.9372
16064 4329.9820
16068 4200.7445
16073 4229.4892
16075 3999.5563
16079 4361.3250
16080 4297.9903
16081 4296.8771
16084 2384.4977
16085 4387.5700
16088 3798.1112
16089 4293.2274
16094 4359.3231
16101 688.2604
16102 4295.8585
16103 4300.1816
16105 4358.6239
16106 4229.4892
16110 4359.0294
16120 239.2016
16124 163.3042
16126 727.2166
16128 4295.0835
16129 3179.6428
16136 4226.0314
16142 4233.0686
16144 4196.2716
16145 1442.3594
16146 4356.5137
16148 482.7727
16155 4293.1722
16156 3387.4104
16161 4327.1363
16162 183.9828
16166 205.2115
16167 254.9410
16176 220.5016
16178 4292.6297
16184 391.3371
16185 4329.6212
16187 4360.5132
16188 134.5524
16189 4234.1139
16190 4298.1741
16191 3902.9147
16192 4294.4232
16195 4293.6915
16196 4358.9176
16198 4359.7155
16202 3380.6282
16206 4387.5700
16208 4090.9972
16210 155.4257
16212 4297.4875
16216 4291.7896
16218 4295.9941
16227 4292.3998
16228 272.7079
16229 4387.5630
16230 4356.2200
16232 2864.6008
16233 4340.3035
16240 4356.2200
16244 4298.2694
16245 2795.6443
16246 4332.3789
16248 4177.5887
16253 3286.5563
16255 4356.2130
16257 4331.2933
16264 4304.1338
16265 415.1093
16278 4322.7592
16282 4329.9820
16288 4239.0017
16292 4294.6275
16295 4298.1543
16298 4293.9707
16304 4332.6796
16308 4329.3832
16309 4026.6434
16311 785.4422
16312 152.4378
16316 4260.5402
16317 4387.8637
16327 4324.4577
16329 4294.6726
16338 4296.6991
16341 4295.8447
16342 4364.5754
16344 994.2031
16348 4296.7015
16354 4304.7616
16359 4329.9820
16362 4387.5630
16363 4329.9820
16364 3962.3859
16368 4357.3351
16370 4330.7465
16371 4325.7983
16372 565.9100
16373 4327.1418
16374 4332.5202
16376 152.9195
16377 4295.2566
16382 4297.0701
16383 3128.0876
16390 171.4202
16393 3204.0100
16395 4357.1949
16397 4358.6239
16409 4330.7695
16412 4258.3585
16413 4326.5738
16415 4295.8054
16416 3562.2999
16419 4331.3571
16420 4224.3850
16421 4326.5093
16427 3078.2815
16429 278.5641
16433 4324.7297
16434 4259.4954
16435 4072.7592
16437 4329.9820
16439 4323.9796
16440 4322.8672
16443 4087.4558
16451 882.0971
16452 4387.5700
16458 4302.1511
16462 4387.5700
16463 4292.0962
16464 281.2076
16467 4358.9814
16469 4295.3777
16473 177.4115
16474 4298.6245
16478 4297.4065
16482 4387.8637
16484 4358.9176
16489 2949.2761
16497 4326.5808
16499 1971.2499
16501 4222.7180
16502 4299.4325
16508 134.4209
16513 4361.3250
16516 4356.2130
16520 3146.2462
16522 4358.6239
16525 4293.6915
16527 4359.7155
16528 4294.9132
16529 190.4918
16531 4294.5130
16533 4290.9890
16536 4301.4579
16539 642.7603
16541 167.2578
16544 4303.0071
16547 4325.5047
16548 4361.6257
16554 4301.1303
16559 4289.9350
16560 4292.7313
16570 3733.4938
16574 4356.5137
16575 4297.2611
16576 135.1293
16577 4332.3789
16580 3675.8826
16581 235.1793
16584 4359.7391
16593 3589.1801
16594 4358.6239
16599 4087.4558
16600 4294.9659
16604 4288.8891
16609 3771.2832
16610 4292.6297
16614 4328.6662
16615 217.5502
16616 4074.6424
16621 4230.6988
16627 4360.1445
16630 4040.6908
16632 4322.8672
16634 4259.4669
16636 4361.6257
16638 176.5287
16644 4387.5700
16645 1853.3690
16647 4327.1488
16649 4362.4471
16651 4361.3250
16653 3268.7365
16658 4302.6514
16659 4358.6169
16660 4292.4151
16663 1653.3866
16668 191.2899
16671 4294.5036
16673 4354.6441
16674 4293.2925
16675 161.7164
16677 4292.9238
16680 140.7588
16683 4332.3789
16684 4326.5808
16690 4297.1707
16693 4256.5720
16700 4063.3824
16708 4358.6169
16709 4358.9176
16710 4387.5630
16711 3858.0400
16716 4358.9176
16717 4262.8781
16724 4387.5630
16727 4290.4508
16729 383.8375
16731 4325.3480
16733 4361.3250
16734 4327.6794
16737 4329.5527
16738 4224.8972
16739 4354.3252
16745 3655.1116
16746 4300.9038
16747 4327.6724
16757 4331.2933
16758 3770.0692
16764 4057.4243
16772 4358.6239
16773 4028.9045
16775 2103.3224
16777 4358.6169
16779 3025.8055
16781 4195.4312
16788 4291.5168
16794 4303.6084
16796 4257.5836
16798 4301.8634
16801 4329.9820
16807 4290.0112
16810 4146.1467
16817 4327.6724
16827 4300.0551
16829 134.1651
16832 4387.5700
16833 4329.9820
16836 4387.5630
16837 4328.7946
16838 244.5930
16839 4325.8960
16843 4354.1658
16846 4290.0112
16847 3231.5669
16851 4331.8916
16852 4387.5700
16856 4354.0245
16857 150.8880
16858 4291.0449
16859 136.8427
16863 4358.6239
16867 4356.5137
16868 4357.3351
16873 4330.2757
16874 4243.0047
16875 3052.0435
16878 4356.5137
16880 2501.9778
16889 3980.5510
16890 2660.3209
16893 695.6072
16896 4292.5017
16898 4356.5137
16900 158.5171
16903 4321.7720
16904 4228.4776
16905 4296.8460
16907 541.4076
16910 4358.9176
16911 169.6582
16912 4290.0112
16916 4330.2757
16918 4361.3250
16922 4354.9672
16928 4327.2957
16929 4294.9132
16931 4324.1683
16933 4327.6794
16936 4291.5168
16938 4301.1703
16939 4233.2096
16941 4358.9176
16948 228.3654
16954 4324.4577
16957 4254.9714
16958 3750.8696
16961 4013.7385
16965 4332.3859
16967 4293.1722
16973 615.4834
16975 4354.0245
16978 4300.6365
16979 269.7201
16981 4330.7765
16984 4358.6169
16986 3857.7459
16988 4358.6239
16994 4291.5172
16998 4293.6915
17000 4358.6239
17005 4387.5700
17008 4356.2200
17010 193.2446
17011 4233.9027
17012 4259.1754
17013 4294.3621
17017 4333.5011
17024 4200.3449
17027 4295.0835
17030 155.2392
17031 4291.3386
17033 4387.5700
17036 4335.5280
17042 4332.3789
17043 4303.4728
17046 4356.2200
17048 142.4950
17056 697.6920
17057 4295.0726
17064 4087.4558
17068 4331.2933
17069 4358.9176
17077 4387.5700
17081 4259.2197
17083 4354.6441
17086 4333.0601
17088 4358.9176
17093 3925.9409
17096 4225.1468
17100 4292.6297
17105 4330.0353
17107 4332.3789
17110 180.2233
17121 4359.0294
17123 4304.7546
17125 4228.4776
17130 4295.8085
17132 4293.1722
17133 4331.0971
17134 4358.6239
17148 4091.3849
17157 153.1995
17158 3837.3873
17160 4325.7121
17170 3988.2004
17172 4387.8637
17173 4294.6510
17176 1429.4294
17180 4295.5116
17186 4301.0419
17201 4358.6239
17203 2901.2345
17205 4230.5379
17207 3813.5393
17209 4292.0142
17212 4356.2130
17213 141.6814
17215 4332.9213
17216 4126.0420
17218 4297.8889
17220 3816.0799
17222 4203.9666
17223 4356.2130
17226 4262.7358
17227 4292.5284
17232 4356.2200
17235 4387.8637
17239 4388.6851
17240 4329.0237
17241 4358.9176
17244 4323.3162
17247 4358.6239
17252 4293.1722
17255 3652.2309
17258 4095.7029
17259 138.5314
17260 4329.9750
17264 4289.3357
17265 3596.2781
17268 4362.5605
17270 4121.1910
17271 4360.1445
17275 4290.0112
17278 4300.8781
17280 4221.4544
17281 4326.0246
17282 4257.2257
17289 4298.8850
17294 4137.0263
17297 4356.2130
17302 146.6612
17310 4332.3859
17313 3686.2067
17314 4353.8651
17315 4356.2130
17320 160.8453
17321 4361.3250
17322 4359.7391
17328 4332.3789
17338 4291.5168
17340 707.3852
17342 4325.0169
17343 4356.5137
17345 3623.1644
17348 4299.8490
17356 4197.7248
17358 4293.7069
17361 4356.2130
17363 4298.0857
17365 4358.9176
17370 4291.4495
17373 4166.7314
17374 4289.1692
17377 4233.7545
17379 4253.0868
17381 4332.3859
17382 4224.3879
17392 4328.3656
17394 4332.3859
17400 4196.3511
17401 3593.4730
17403 4387.8637
17408 4095.2859
17411 3854.7680
17414 4362.4471
17423 4299.6650
17425 349.9081
17428 3577.5980
17429 4329.0237
17437 4360.5132
17446 508.0149
17449 4358.6239
17451 4298.4242
17452 3877.0888
17455 4262.8781
17462 4322.5510
17464 640.2934
17467 4262.8428
17475 4297.7707
17477 4358.6239
17480 4387.5700
17483 4331.2933
17489 4358.6239
17490 3180.2339
17491 4332.3859
17500 4328.7946
17501 3970.4910
17502 1986.1845
17504 2578.7282
17511 4292.0416
17516 4333.5011
17517 157.7224
17523 4354.0315
17529 4230.7342
17531 4291.5168
17535 2609.7445
17538 4358.6169
17541 4356.5137
17544 4300.7413
17547 4230.6791
17548 147.4064
17553 4290.7419
17555 4327.7982
17556 4358.9176
17557 4293.2350
17558 4293.6915
17560 4264.6551
17561 4359.0294
17562 4301.4461
17563 4298.5629
17565 4109.6482
17566 4259.1754
17567 4358.9176
17569 4387.5700
17570 4332.3859
17574 4328.0291
17576 4257.5836
17578 4356.8476
17582 4294.4232
17585 4330.4720
17587 3711.5901
17588 4290.3270
17590 4293.7518
17592 4231.0211
17598 4261.4857
17601 4258.3585
17605 4359.7391
17607 2260.7746
17609 3546.6046
17610 242.5794
17611 4358.6239
17613 4356.2130
17614 152.0661
17619 4288.1389
17621 4133.3599
17622 4328.0872
17624 4329.9820
17628 4353.8651
17629 4136.7097
17632 4358.6169
17633 4387.5700
17634 4292.0753
17639 2952.6000
17640 4358.6169
17642 4295.3601
17644 4297.9903
17646 860.3893
17648 4293.3232
17651 4110.8846
17652 4358.6169
17659 4387.5700
17660 4329.9820
17668 4228.4204
17676 4330.2757
17678 4387.5700
17681 1969.3103
17682 4359.7155
17683 4361.3250
17684 4296.7015
17691 4228.4776
17693 4291.0449
17695 4332.3789
17700 4332.3859
17701 4289.9244
17702 4387.5700
17708 1189.1707
17709 4331.2933
17712 963.7313
17720 4299.0270
17722 2883.4567
17723 4328.9202
17724 658.5886
17727 133.5561
17728 4300.4165
17731 4153.0935
17734 185.7375
17736 4356.2130
17738 4332.3789
17742 4297.8142
17744 1848.3781
17745 4296.4264
17746 131.5813
17747 4358.9176
17748 4325.0234
17751 4293.1637
17753 4302.6514
17758 4361.3250
17759 4289.6119
17761 4291.3386
17764 2381.9858
17765 245.8674
17770 4301.3038
17771 2117.7637
17773 4293.1722
17776 226.7174
17778 4296.9669
17779 2068.7777
17783 4328.8397
17785 154.2325
17788 4099.0680
17792 4326.9747
17796 4387.5700
17803 4303.4263
17808 177.8448
17814 4387.8637
17815 4358.6169
17816 4297.3991
17819 4327.3629
17821 4259.6053
17828 245.9976
17830 4330.7695
17834 4332.3859
17836 4137.4907
17837 4299.2943
17840 4358.6239
17841 4134.9230
17848 4356.2200
17850 168.0588
17857 4295.8447
17859 4358.6239
17860 3311.1330
17866 4233.9027
17868 4293.3498
17869 4331.1985
17872 4358.6239
17873 4356.2130
17875 3644.1463
17879 4354.0315
17885 3393.0666
17889 4326.5738
17893 4330.7695
17895 4387.5630
17897 4292.6297
17899 3472.0385
17901 4293.1892
17904 4332.3789
17905 4291.5168
17912 4294.5130
17913 4303.2821
17920 4358.9176
17923 4327.1337
17925 4356.5137
17930 4111.0288
17932 4332.3789
17933 4387.5700
17934 4301.7351
17938 4387.5700
17946 4326.4002
17947 4290.0859
17948 139.7581
17949 4297.7881
17955 4297.7677
17961 219.4009
17963 4358.6239
17964 4299.2740
17966 4328.5887
17969 4265.8036
17970 137.0554
17976 4332.3789
17978 4329.9820
17980 4123.1594
17982 4134.4724
17985 3986.4568
17987 3944.3823
17988 4258.3585
17989 4303.6084
17995 1760.0529
17996 4303.2821
18001 4356.2130
18004 3798.7110
18007 4361.3250
18011 4325.1018
18013 1527.1554
18014 3733.7423
18024 4192.9445
18027 3811.6225
18031 3508.3843
18032 3789.5895
18035 4361.3250
18037 4358.9176
18041 187.8492
18042 4297.2611
18044 3915.9102
18047 3836.6925
18049 4331.2933
18052 4297.3070
18053 4292.8950
18055 3778.2313
18065 4358.9176
18071 4257.5836
18074 4299.8490
18083 4165.4968
18086 4258.3585
